Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.S3.AA15	10.895657366866255	0	8.764803305684865	2.337583488728812	0	4.907379700487607	1.8493034916021707	0	0	0	1.9438012219061238	0	0.749670220358715	1.5132233195298292	0.9005595245346458	4.518206549512547	0	0.2308502402630083	0.8889615705254357	0	0	0	0	0.5080629818851019	39.500000000000014
TCGA.BH.A0BW	1.8449165602192876	0	0.08743014231399977	0.26313471438792063	0	9.11789518484041	0.48481655368965076	1.0478382343276358	0.3178115438153346	0	3.4635215385992772	0	1.085161415315122	2.5004421959505048	9.338612850904312	4.1394637840491475	0	0	1.9339552815873962	0	0	0	0.02	0.2539931780064892	35.625
TCGA.AR.A2LH	8.08474713133814	0	1.3703562947781793	2.9290222030808986	0	9.756196103721962	0	0	2.291440120498781	0	0	0.1905079977624563	2.5570604165710615	0.7159411704033377	1.862718663262406	3.124313995619518	0	0	2.242695902963271	0	0	0	0	0.4010632718997451	35.125000000000014
TCGA.AO.A124	2.5117252505384062	0	0.09851247476648017	1.0230079279524273	0	3.7081530782796572	0	0.7823461424539182	0.23104369890553667	0	0.8383224912240002	0	0.582533419587523	4.895979959200907	0.26152125030637774	1.746677817085454	0	2.6563119289197394	0	0.5388645607795691	0	0	0.03	0.14589941319114288	19.874999999999996
TCGA.BH.A0BG	3.451839724917922	0	0	0.5605453803429066	0	13.581661418453468	0.38849285485090773	1.295636181873837	1.1775658234295823	0	1.7322822077329854	0.1348333660281139	0.9679861259508602	2.1505159739528685	5.495322918164429	2.2803700783861243	0	2.9749540697641574	3.0579938761518113	0	0	0	0	0.27468979906562596	39.24999999999997
TCGA.C8.A26Y	2.639843185747878	0	0	0.791976528692793	0	2.6909985060733725	0.11920632489845272	1.3570464064216319	1.245794461269121	0	0.8829971504077428	0	0	8.677833010569184	0.6207230471766886	5.266492427934784	0	0.08208895080834454	0	0	0	0	0.02	0.24669648181488293	24.374999999999993
TCGA.D8.A27H	1.5574366595797775	0	0.10534505303439445	0.16267745030687988	0	2.2051944123743037	0	0.18302322388658424	0.4642761661068367	0	0.265394983912326	0	0.035761865395555544	2.6999108773471434	0.8848279412790293	4.852260161072092	0	0	0.4588912057050774	0	0	0	0.12	0.09646322797737182	13.875
TCGA.C8.A131	0.12815121765145204	0	0.08865292311800421	0.6142014052879275	0	3.8276890162576644	0	0.16704318731536272	0.23734270838254162	0	0.563113862138111	0	0.15214050704268975	6.500644613898058	0.6137491518528326	3.117132272905704	0	0.09291784987075942	0.2722212842789066	0	0	0	0.1	0.11169096668279772	16.375000000000014
TCGA.AO.A03U	0	0	0	1.4258984048105072	0	4.1925239397836025	0	0	0	0	2.9518003423517847	1.0983538054467274	2.867233552142458	0	0.19349065491521253	11.347163704646698	0.7152338586949925	0.3663906944213385	2.091911042786688	0	0	0	0.07	0.13691348259031585	27.25000000000001
TCGA.A7.A6VW	2.6610320205383666	0	1.2142494383647888	0.6938876688540268	0	1.9497857798685403	0	0.5851139777993993	0.043473743136119264	0	0	1.3129398064481173	0.24897539045488482	4.749114479741768	0.18986653629298297	0.9434121449476354	0	0.8698396929288635	2.1578706125328457	0	0	0.005438708091653873	0.01	0.2620294589103075	17.624999999999993
TCGA.E2.A1LK	0.01077699035396889	0.03005714967669008	0	0	0	0.49890715460847107	0.004158102509783065	0.021910013731022943	0.005759185736938516	0.04115088286393536	0.08951824453894038	0	0	4.402749468057965	0.05836878710656405	0.6725546097221657	0	0.3258013225902502	0.08801671785146768	0	0	0.0003	0.2	0.07141658255957833	6.249999999999999
TCGA.AO.A1KR	0.8521755228084155	0	0.26072942573646546	1.3482577778062665	0	1.3505187978714497	0	1.6887140464218307	0.15346946015863996	0	0.3970228408073984	0.41867314038319997	0.22985518630878596	0.2653605602779756	0.7620567560727257	0.701707699334957	0	1.0426833714376829	0.27877541457421007	0	0	0	0.32	0.04704013644503318	9.750000000000004
TCGA.AR.A0TS	20.608357031592337	0	0	4.23651336844569	0	16.529573081317466	1.4147099831527707	0.7446955535460473	0	0	3.9871436898943537	0	1.44220667294418	4.839464211128272	6.151545573289926	6.319027938662203	0	0.3689870729141204	0.3577758231126447	0	0	0	0	0.4894118712985934	67.00000000000001
TCGA.AQ.A54N	0.2617060351914521	0	0.18586609598121429	0.7010660870142367	0	0.6034365593100454	0	0.8049699319524046	0	0	0	0.1521878368227088	0.20930521563713148	0.17888619587070848	0.34529512579980687	1.4988104538100693	0	0.058440309093447516	0.12503015351677718	0	0	0	0.74	-0.0081	5.125000000000003
TCGA.EW.A1P7	11.722235780454124	7.995803753308191	1.6461440406363208	8.527296858004894	0	13.264842238169916	1.1459954672954107	2.770556249615211	0	0	0.8998037025332111	0	0.4714092480386491	6.852529209341145	3.7880620462186747	5.115029439949105	0	1.0508410122227738	0.49945095421244645	0	0	0	0	0.46439293815222615	65.75000000000007
TCGA.AC.A2QJ	0.09434862466719292	0.031047000301173185	0.0325222442857283	0.6098705302117496	0	0	0.2817723619811222	0.33296692832961094	0.33983739572738325	0.12844466531075774	0.4520187235382342	0	0.8747226731481205	5.563782367326035	0.18903307596398738	8.943913759695992	0	0	0.5007196495129195	0	0	0	0	0.6468782293568414	18.375000000000007
TCGA.BH.A0WA	0.44042999770294705	0	0.03057391338300479	0	0	2.523946233725563	0	1.055218941287578	0.11093470302951766	0	0.17811327702601001	0	0	10.526045466589894	1.8223652774974053	0.8980654323585425	0	0	0.41430675739954026	0	0	0	0	0.3837790155174392	18.000000000000004
TCGA.GM.A2DH	3.6984187876544086	0	0	2.9353206672935954	0	13.096161461690025	0.9981336688351785	4.47172156742888	1.1413523489371424	0	4.1897830456184755	0	2.200975743151121	6.201642069636191	4.668005247485164	3.1382176077724644	0.20432011484208748	0.7200804091156208	3.0040278747577727	0	0.5818393857819025	0	0	0.30366611376547	51.25000000000003
